ID_CLIENTE,CANAL,PRECIO_ASIGNADO,ZONA,CLAS_VENTA,TIPO_FACT
388,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
389,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
390,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
391,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
392,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
393,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
394,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
395,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
396,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
397,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
398,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
399,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
400,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
401,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
402,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
403,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
404,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
405,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
406,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
407,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
408,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
409,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
410,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
411,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
412,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
413,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
414,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
415,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
416,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
417,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
418,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
419,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
420,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
421,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
422,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
423,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
424,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
425,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
426,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
427,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
428,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
429,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
430,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
431,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
432,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
433,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
434,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
435,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
436,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
437,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
438,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
439,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
440,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
441,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
442,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
443,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
444,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
445,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
446,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
447,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
448,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
449,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
450,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
451,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
452,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
453,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
454,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
455,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
456,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
457,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
458,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
459,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
460,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
461,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
462,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
463,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
464,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
465,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
466,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
467,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
468,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
469,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
470,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
471,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
472,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
473,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
474,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
475,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
476,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
477,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
478,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
479,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
480,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
481,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
482,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
483,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
484,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
485,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
486,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
487,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
488,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
489,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
490,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
491,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
492,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
493,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
494,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
495,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
496,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
497,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
498,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
499,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
500,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
501,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
502,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
503,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
504,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
505,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
506,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
507,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
508,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
509,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
510,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
511,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
512,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
513,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
514,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
515,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
516,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
517,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
518,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
519,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
520,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
521,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
522,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
523,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
524,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
525,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
526,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
527,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
528,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
529,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
530,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
531,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
532,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
533,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
534,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
535,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
536,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
537,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
538,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
539,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
540,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
541,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
542,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
543,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
544,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
545,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
546,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
547,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
548,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
549,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
550,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
551,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
552,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
553,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
554,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
555,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
556,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
557,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
558,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
559,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
560,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
561,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
562,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
563,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
564,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
565,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
566,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
567,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
568,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
569,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
570,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
571,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
572,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
573,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
574,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
575,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
576,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
577,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
578,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
579,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
580,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
581,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
582,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
583,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
584,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
585,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
586,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
587,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
588,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
589,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
590,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
591,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
592,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
593,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
594,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
595,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
596,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
597,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
598,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
599,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
600,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
601,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
602,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
603,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
604,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
605,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
606,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
607,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
608,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
609,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
610,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
611,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
612,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
613,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
614,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
615,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
616,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
617,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
618,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
619,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
620,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
621,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
622,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
623,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
624,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
625,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
626,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
627,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
628,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
629,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
630,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
631,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
632,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
633,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
634,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
635,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
636,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
637,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
638,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
639,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
640,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
641,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
642,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
643,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
644,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
645,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
646,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
647,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
648,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
649,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
650,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
651,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
652,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
653,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
654,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
655,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
656,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
657,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
658,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
659,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
660,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
661,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
662,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
663,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
664,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
665,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
666,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
667,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
668,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
669,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
670,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
671,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
672,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
673,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
674,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
675,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
676,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
677,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
678,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
679,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
680,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
681,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
682,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
683,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
684,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
685,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
686,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
687,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
688,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
689,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
690,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
691,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
692,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
693,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
694,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
695,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
696,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
697,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
698,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
699,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
700,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
701,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
702,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
703,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
704,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
705,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
706,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
707,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
708,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
709,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
710,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
711,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
712,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
713,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
714,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
715,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
716,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
717,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
718,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
719,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
720,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
721,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
722,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
723,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
724,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
725,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
726,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
727,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
728,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
729,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
730,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
731,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
732,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
733,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
734,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
735,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
736,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
737,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
738,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
739,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
740,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
741,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
742,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
743,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
744,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
745,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
746,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
747,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
748,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
749,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
750,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
751,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
752,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
753,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
754,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
755,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
756,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
757,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
758,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
759,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
760,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
761,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
762,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
763,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
764,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
765,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
766,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
767,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
768,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
769,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
770,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
771,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
772,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
773,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
774,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
775,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
776,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
777,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
778,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
779,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
780,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
781,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
782,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
783,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
784,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
785,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
